event_id,measure,position,variant,channel_mode,sample,source_start_ms,source_end_ms,duration_ms,fade_in_ms,fade_out_ms,timing_rule,timing_note
85,57,2-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-085-soprano.mp3,156128.0,160294.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
85,57,2-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-085-alto.mp3,156128.0,160294.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
85,57,2-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-085-tenor-bass.mp3,156128.0,160294.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
86,57,3-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-086-soprano.mp3,156961.0,161544.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
86,57,3-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-086-alto.mp3,156961.0,161544.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
86,57,3-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-086-tenor-bass.mp3,156961.0,161544.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
87,58,1+1/2-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-087-soprano.mp3,158211.0,161961.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
87,58,1+1/2-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-087-alto.mp3,158211.0,161961.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
87,58,1+1/2-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-087-tenor-bass.mp3,158211.0,161961.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
88,58,2-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-088-soprano.mp3,158628.0,169044.333,10416.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
88,58,2-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-088-alto.mp3,158628.0,169044.333,10416.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
88,58,2-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-088-tenor-bass.mp3,158628.0,169044.333,10416.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
89,60,4+1/2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-089-soprano.mp3,165711.0,169699.333,3988.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
89,60,4+1/2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-089-alto.mp3,165711.0,169699.333,3988.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
89,60,4+1/2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-089-tenor-bass.mp3,165711.0,169699.333,3988.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
90,61,1+2/7-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-090-soprano.mp3,166366.0,169877.333,3511.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
90,61,1+2/7-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-090-alto.mp3,166366.0,169877.333,3511.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
90,61,1+2/7-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-090-tenor-bass.mp3,166366.0,169877.333,3511.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
91,61,1+1/2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-091-soprano.mp3,166544.0,171127.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
91,61,1+1/2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-091-alto.mp3,166544.0,171127.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
91,61,1+1/2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-091-tenor-bass.mp3,166544.0,171127.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
92,61,3-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-092-soprano.mp3,167794.0,171544.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
92,61,3-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-092-alto.mp3,167794.0,171544.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
92,61,3-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-092-tenor-bass.mp3,167794.0,171544.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
93,61,3+1/2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-093-soprano.mp3,168211.0,174461.333,6250.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
93,61,3+1/2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-093-alto.mp3,168211.0,174461.333,6250.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
93,61,3+1/2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-093-tenor-bass.mp3,168211.0,174461.333,6250.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
94,62,3-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-094-soprano.mp3,171128.0,176961.333,5833.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
94,62,3-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-094-alto.mp3,171128.0,176961.333,5833.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
94,62,3-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-094-tenor-bass.mp3,171128.0,176961.333,5833.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
95,63,3-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-095-soprano.mp3,173628.0,181127.333,7499.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
95,63,3-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-095-alto.mp3,173628.0,181127.333,7499.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
95,63,3-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-095-tenor-bass.mp3,173628.0,181127.333,7499.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
96,65,2-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-096-soprano.mp3,177794.0,184461.333,6667.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
96,65,2-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-096-alto.mp3,177794.0,184461.333,6667.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
96,65,2-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-096-tenor-bass.mp3,177794.0,184461.333,6667.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
97,66,3-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-097-soprano.mp3,181128.0,184877.333,3749.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
97,66,3-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-097-alto.mp3,181128.0,184877.333,3749.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
97,66,3-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-097-tenor-bass.mp3,181128.0,184877.333,3749.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
98,66,3+1/2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-098-soprano.mp3,181544.0,186961.333,5417.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
98,66,3+1/2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-098-alto.mp3,181544.0,186961.333,5417.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
98,66,3+1/2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-098-tenor-bass.mp3,181544.0,186961.333,5417.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
99,67,2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-099-soprano.mp3,183628.0,187377.333,3749.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
99,67,2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-099-alto.mp3,183628.0,187377.333,3749.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
99,67,2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-099-tenor-bass.mp3,183628.0,187377.333,3749.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
100,67,2+1/2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-100-soprano.mp3,184044.0,188032.333,3988.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
100,67,2+1/2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-100-alto.mp3,184044.0,188032.333,3988.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
100,67,2+1/2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-100-tenor-bass.mp3,184044.0,188032.333,3988.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
101,67,3+2/7-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-101-soprano.mp3,184699.0,188211.333,3512.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
101,67,3+2/7-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-101-alto.mp3,184699.0,188211.333,3512.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
101,67,3+2/7-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-101-tenor-bass.mp3,184699.0,188211.333,3512.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
102,67,3+1/2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-102-soprano.mp3,184878.0,191127.333,6249.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
102,67,3+1/2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-102-alto.mp3,184878.0,191127.333,6249.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
102,67,3+1/2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-102-tenor-bass.mp3,184878.0,191127.333,6249.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
103,68,3-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-103-soprano.mp3,187794.0,191544.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
103,68,3-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-103-alto.mp3,187794.0,191544.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
103,68,3-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-103-tenor-bass.mp3,187794.0,191544.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
104,68,3+1/2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-104-soprano.mp3,188211.0,192169.333,3958.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
104,68,3+1/2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-104-alto.mp3,188211.0,192169.333,3958.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
104,68,3+1/2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-104-tenor-bass.mp3,188211.0,192169.333,3958.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
105,68,4+1/4-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-105-soprano.mp3,188836.0,192794.333,3958.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
105,68,4+1/4-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-105-alto.mp3,188836.0,192794.333,3958.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
105,68,4+1/4-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-105-tenor-bass.mp3,188836.0,192794.333,3958.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
106,69,1-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-106-soprano.mp3,189461.0,193211.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
106,69,1-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-106-alto.mp3,189461.0,193211.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
106,69,1-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-106-tenor-bass.mp3,189461.0,193211.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
107,69,1+1/2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-107-soprano.mp3,189878.0,193627.333,3749.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
107,69,1+1/2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-107-alto.mp3,189878.0,193627.333,3749.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
107,69,1+1/2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-107-tenor-bass.mp3,189878.0,193627.333,3749.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
108,69,2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-108-soprano.mp3,190294.0,194044.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
108,69,2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-108-alto.mp3,190294.0,194044.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
108,69,2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-108-tenor-bass.mp3,190294.0,194044.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
109,69,2+1/2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-109-soprano.mp3,190711.0,194252.333,3541.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
109,69,2+1/2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-109-alto.mp3,190711.0,194252.333,3541.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
109,69,2+1/2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-109-tenor-bass.mp3,190711.0,194252.333,3541.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
110,69,2+3/4-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-110-soprano.mp3,190919.0,194461.333,3542.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
110,69,2+3/4-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-110-alto.mp3,190919.0,194461.333,3542.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
110,69,2+3/4-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-110-tenor-bass.mp3,190919.0,194461.333,3542.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
111,69,3-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-111-soprano.mp3,191128.0,195086.333,3958.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
111,69,3-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-111-alto.mp3,191128.0,195086.333,3958.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
111,69,3-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-111-tenor-bass.mp3,191128.0,195086.333,3958.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
112,69,3+3/4-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-112-soprano.mp3,191753.0,195294.333,3541.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
112,69,3+3/4-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-112-alto.mp3,191753.0,195294.333,3541.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
112,69,3+3/4-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-112-tenor-bass.mp3,191753.0,195294.333,3541.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
113,69,4-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-113-soprano.mp3,191961.0,195711.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
113,69,4-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-113-alto.mp3,191961.0,195711.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
113,69,4-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-113-tenor-bass.mp3,191961.0,195711.333,3750.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
114,69,4+1/2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-114-soprano.mp3,192378.0,196127.333,3749.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
114,69,4+1/2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-114-alto.mp3,192378.0,196127.333,3749.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
114,69,4+1/2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-114-tenor-bass.mp3,192378.0,196127.333,3749.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
115,70,1-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-115-soprano.mp3,192794.0,196961.333,4167.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
115,70,1-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-115-alto.mp3,192794.0,196961.333,4167.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
115,70,1-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-115-tenor-bass.mp3,192794.0,196961.333,4167.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
116,70,2-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-116-soprano.mp3,193628.0,197794.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
116,70,2-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-116-alto.mp3,193628.0,197794.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
116,70,2-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-116-tenor-bass.mp3,193628.0,197794.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
117,70,3-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-117-soprano.mp3,194461.0,199461.333,5000.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
117,70,3-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-117-alto.mp3,194461.0,199461.333,5000.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
117,70,3-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-117-tenor-bass.mp3,194461.0,199461.333,5000.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
118,71,2-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-118-soprano.mp3,196128.0,203627.333,7499.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
118,71,2-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-118-alto.mp3,196128.0,203627.333,7499.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
118,71,2-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-118-tenor-bass.mp3,196128.0,203627.333,7499.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
119,73,1-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-119-soprano.mp3,200294.0,206961.333,6667.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
119,73,1-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-119-alto.mp3,200294.0,206961.333,6667.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
119,73,1-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-119-tenor-bass.mp3,200294.0,206961.333,6667.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
120,74,2-of-2,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-120-soprano.mp3,203628.0,213211.333,9583.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
120,74,2-of-2,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-120-alto.mp3,203628.0,213211.333,9583.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
120,74,2-of-2,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-120-tenor-bass.mp3,203628.0,213211.333,9583.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
121,77,1+1/2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-121-soprano.mp3,209878.0,214877.333,4999.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
121,77,1+1/2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-121-alto.mp3,209878.0,214877.333,4999.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
121,77,1+1/2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-121-tenor-bass.mp3,209878.0,214877.333,4999.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
122,77,3+1/2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-122-soprano.mp3,211544.0,216544.333,5000.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
122,77,3+1/2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-122-alto.mp3,211544.0,216544.333,5000.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
122,77,3+1/2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-122-tenor-bass.mp3,211544.0,216544.333,5000.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
123,78,1+1/2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-123-soprano.mp3,213211.0,217794.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
123,78,1+1/2-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-123-alto.mp3,213211.0,217794.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
123,78,1+1/2-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-123-tenor-bass.mp3,213211.0,217794.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
124,78,3-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-124-soprano.mp3,214461.0,222794.333,8333.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
124,78,3-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-124-alto.mp3,214461.0,222794.333,8333.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
124,78,3-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-124-tenor-bass.mp3,214461.0,222794.333,8333.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
125,80,1-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-125-soprano.mp3,219461.0,251961.333,32500.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
125,80,1-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-125-alto.mp3,219461.0,251961.333,32500.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
125,80,1-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-125-tenor-bass.mp3,219461.0,251961.333,32500.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
126,89,1-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-126-soprano.mp3,248628.0,280711.333,32083.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
126,89,1-of-4,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-126-alto.mp3,248628.0,280711.333,32083.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
126,89,1-of-4,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-126-tenor-bass.mp3,248628.0,280711.333,32083.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
127,97,3+1/2-of-4,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-127-soprano.mp3,277378.0,281961.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,musicxml_tempo_encoded
